date,series_id,category_zh,category_en,value,period,footnotes
2012-03,CUUR0000SEEB01,大学学费,College tuition and fees,690.57,M03,
2012-04,CUUR0000SEEB01,大学学费,College tuition and fees,690.168,M04,
2012-05,CUUR0000SEEB01,大学学费,College tuition and fees,691.213,M05,
2012-06,CUUR0000SEEB01,大学学费,College tuition and fees,691.295,M06,
2012-07,CUUR0000SEEB01,大学学费,College tuition and fees,697.731,M07,
2012-08,CUUR0000SEEB01,大学学费,College tuition and fees,711.449,M08,
2012-09,CUUR0000SEEB01,大学学费,College tuition and fees,718.908,M09,
2012-10,CUUR0000SEEB01,大学学费,College tuition and fees,720.332,M10,
2012-11,CUUR0000SEEB01,大学学费,College tuition and fees,719.962,M11,
2012-12,CUUR0000SEEB01,大学学费,College tuition and fees,719.677,M12,
2013-01,CUUR0000SEEB01,大学学费,College tuition and fees,722.477,M01,
2013-02,CUUR0000SEEB01,大学学费,College tuition and fees,721.998,M02,
2013-03,CUUR0000SEEB01,大学学费,College tuition and fees,721.916,M03,
2013-04,CUUR0000SEEB01,大学学费,College tuition and fees,721.857,M04,
2013-05,CUUR0000SEEB01,大学学费,College tuition and fees,722.134,M05,
2013-06,CUUR0000SEEB01,大学学费,College tuition and fees,722.695,M06,
2013-07,CUUR0000SEEB01,大学学费,College tuition and fees,727.001,M07,
2013-08,CUUR0000SEEB01,大学学费,College tuition and fees,741.147,M08,
2013-09,CUUR0000SEEB01,大学学费,College tuition and fees,745.701,M09,
2013-10,CUUR0000SEEB01,大学学费,College tuition and fees,746.81,M10,
2013-11,CUUR0000SEEB01,大学学费,College tuition and fees,747.794,M11,
2013-12,CUUR0000SEEB01,大学学费,College tuition and fees,747.746,M12,
2014-01,CUUR0000SEEB01,大学学费,College tuition and fees,747.922,M01,
2014-02,CUUR0000SEEB01,大学学费,College tuition and fees,749.968,M02,
2014-03,CUUR0000SEEB01,大学学费,College tuition and fees,749.95,M03,
2014-04,CUUR0000SEEB01,大学学费,College tuition and fees,750.429,M04,
2014-05,CUUR0000SEEB01,大学学费,College tuition and fees,751.029,M05,
2014-06,CUUR0000SEEB01,大学学费,College tuition and fees,752.627,M06,
2014-07,CUUR0000SEEB01,大学学费,College tuition and fees,755.393,M07,
2014-08,CUUR0000SEEB01,大学学费,College tuition and fees,765.78,M08,
2014-09,CUUR0000SEEB01,大学学费,College tuition and fees,770.737,M09,
2014-10,CUUR0000SEEB01,大学学费,College tuition and fees,773.055,M10,
2014-11,CUUR0000SEEB01,大学学费,College tuition and fees,773.641,M11,
2014-12,CUUR0000SEEB01,大学学费,College tuition and fees,773.407,M12,
2015-01,CUUR0000SEEB01,大学学费,College tuition and fees,775.175,M01,
2015-02,CUUR0000SEEB01,大学学费,College tuition and fees,775.041,M02,
2015-03,CUUR0000SEEB01,大学学费,College tuition and fees,775.426,M03,
2015-04,CUUR0000SEEB01,大学学费,College tuition and fees,776.19,M04,
2015-05,CUUR0000SEEB01,大学学费,College tuition and fees,776.379,M05,
2015-06,CUUR0000SEEB01,大学学费,College tuition and fees,778.244,M06,
2015-07,CUUR0000SEEB01,大学学费,College tuition and fees,781.714,M07,
2015-08,CUUR0000SEEB01,大学学费,College tuition and fees,791.039,M08,
2015-09,CUUR0000SEEB01,大学学费,College tuition and fees,799.221,M09,
2015-10,CUUR0000SEEB01,大学学费,College tuition and fees,800.426,M10,
2015-11,CUUR0000SEEB01,大学学费,College tuition and fees,800.652,M11,
2015-12,CUUR0000SEEB01,大学学费,College tuition and fees,800.69,M12,
2016-01,CUUR0000SEEB01,大学学费,College tuition and fees,799.117,M01,
2016-02,CUUR0000SEEB01,大学学费,College tuition and fees,799.623,M02,
2016-03,CUUR0000SEEB01,大学学费,College tuition and fees,799.161,M03,
2016-04,CUUR0000SEEB01,大学学费,College tuition and fees,799.719,M04,
2016-05,CUUR0000SEEB01,大学学费,College tuition and fees,800.455,M05,
2016-06,CUUR0000SEEB01,大学学费,College tuition and fees,801.542,M06,
2016-07,CUUR0000SEEB01,大学学费,College tuition and fees,802.771,M07,
2016-08,CUUR0000SEEB01,大学学费,College tuition and fees,809.626,M08,
2016-09,CUUR0000SEEB01,大学学费,College tuition and fees,816.562,M09,
2016-10,CUUR0000SEEB01,大学学费,College tuition and fees,818.267,M10,
2016-11,CUUR0000SEEB01,大学学费,College tuition and fees,817.8,M11,
2016-12,CUUR0000SEEB01,大学学费,College tuition and fees,819.362,M12,
2017-01,CUUR0000SEEB01,大学学费,College tuition and fees,815.911,M01,
2017-02,CUUR0000SEEB01,大学学费,College tuition and fees,815.947,M02,
2017-03,CUUR0000SEEB01,大学学费,College tuition and fees,814.019,M03,
2017-04,CUUR0000SEEB01,大学学费,College tuition and fees,814.222,M04,
2017-05,CUUR0000SEEB01,大学学费,College tuition and fees,814.19,M05,
2017-06,CUUR0000SEEB01,大学学费,College tuition and fees,817.117,M06,
2017-07,CUUR0000SEEB01,大学学费,College tuition and fees,818.581,M07,
2017-08,CUUR0000SEEB01,大学学费,College tuition and fees,824.932,M08,
2017-09,CUUR0000SEEB01,大学学费,College tuition and fees,833.581,M09,
2017-10,CUUR0000SEEB01,大学学费,College tuition and fees,835.999,M10,
2017-11,CUUR0000SEEB01,大学学费,College tuition and fees,836.506,M11,
2017-12,CUUR0000SEEB01,大学学费,College tuition and fees,836.546,M12,
1998-01,CUUR0000SAM2,医疗护理服务,Medical care services,242.9,M01,
1998-02,CUUR0000SAM2,医疗护理服务,Medical care services,244.2,M02,
1998-03,CUUR0000SAM2,医疗护理服务,Medical care services,244.8,M03,
1998-04,CUUR0000SAM2,医疗护理服务,Medical care services,245.4,M04,
1998-05,CUUR0000SAM2,医疗护理服务,Medical care services,245.9,M05,
1998-06,CUUR0000SAM2,医疗护理服务,Medical care services,246.5,M06,
1998-07,CUUR0000SAM2,医疗护理服务,Medical care services,247.4,M07,
1998-08,CUUR0000SAM2,医疗护理服务,Medical care services,248.2,M08,
1998-09,CUUR0000SAM2,医疗护理服务,Medical care services,248.4,M09,
1998-10,CUUR0000SAM2,医疗护理服务,Medical care services,249.0,M10,
1998-11,CUUR0000SAM2,医疗护理服务,Medical care services,249.3,M11,
1998-12,CUUR0000SAM2,医疗护理服务,Medical care services,249.6,M12,
1999-01,CUUR0000SAM2,医疗护理服务,Medical care services,251.3,M01,
1999-02,CUUR0000SAM2,医疗护理服务,Medical care services,252.6,M02,
1999-03,CUUR0000SAM2,医疗护理服务,Medical care services,253.1,M03,
1999-04,CUUR0000SAM2,医疗护理服务,Medical care services,253.5,M04,
1999-05,CUUR0000SAM2,医疗护理服务,Medical care services,254.0,M05,
1999-06,CUUR0000SAM2,医疗护理服务,Medical care services,254.6,M06,
1999-07,CUUR0000SAM2,医疗护理服务,Medical care services,255.5,M07,
1999-08,CUUR0000SAM2,医疗护理服务,Medical care services,256.2,M08,
1999-09,CUUR0000SAM2,医疗护理服务,Medical care services,256.6,M09,
1999-10,CUUR0000SAM2,医疗护理服务,Medical care services,257.1,M10,
1999-11,CUUR0000SAM2,医疗护理服务,Medical care services,257.7,M11,
1999-12,CUUR0000SAM2,医疗护理服务,Medical care services,258.5,M12,
2000-01,CUUR0000SAM2,医疗护理服务,Medical care services,260.1,M01,
2000-02,CUUR0000SAM2,医疗护理服务,Medical care services,262.0,M02,
2000-03,CUUR0000SAM2,医疗护理服务,Medical care services,263.2,M03,
2000-04,CUUR0000SAM2,医疗护理服务,Medical care services,263.9,M04,
2000-05,CUUR0000SAM2,医疗护理服务,Medical care services,264.4,M05,
2000-06,CUUR0000SAM2,医疗护理服务,Medical care services,265.6,M06,
2000-07,CUUR0000SAM2,医疗护理服务,Medical care services,266.7,M07,
2000-08,CUUR0000SAM2,医疗护理服务,Medical care services,268.0,M08,
2000-09,CUUR0000SAM2,医疗护理服务,Medical care services,268.7,M09,
2000-10,CUUR0000SAM2,医疗护理服务,Medical care services,269.4,M10,
2000-11,CUUR0000SAM2,医疗护理服务,Medical care services,269.8,M11,
2000-12,CUUR0000SAM2,医疗护理服务,Medical care services,270.4,M12,
2001-01,CUUR0000SAM2,医疗护理服务,Medical care services,273.0,M01,
2001-02,CUUR0000SAM2,医疗护理服务,Medical care services,274.9,M02,
2001-03,CUUR0000SAM2,医疗护理服务,Medical care services,275.9,M03,
2001-04,CUUR0000SAM2,医疗护理服务,Medical care services,276.8,M04,
2001-05,CUUR0000SAM2,医疗护理服务,Medical care services,277.3,M05,
2001-06,CUUR0000SAM2,医疗护理服务,Medical care services,278.3,M06,
2001-07,CUUR0000SAM2,医疗护理服务,Medical care services,278.9,M07,
2001-08,CUUR0000SAM2,医疗护理服务,Medical care services,280.5,M08,
2001-09,CUUR0000SAM2,医疗护理服务,Medical care services,281.0,M09,
2001-10,CUUR0000SAM2,医疗护理服务,Medical care services,282.0,M10,
2001-11,CUUR0000SAM2,医疗护理服务,Medical care services,283.0,M11,
2001-12,CUUR0000SAM2,医疗护理服务,Medical care services,283.5,M12,
2002-01,CUUR0000SAM2,医疗护理服务,Medical care services,286.2,M01,
2002-02,CUUR0000SAM2,医疗护理服务,Medical care services,287.7,M02,
2002-03,CUUR0000SAM2,医疗护理服务,Medical care services,288.9,M03,
2002-04,CUUR0000SAM2,医疗护理服务,Medical care services,290.2,M04,
2002-05,CUUR0000SAM2,医疗护理服务,Medical care services,291.2,M05,
2002-06,CUUR0000SAM2,医疗护理服务,Medical care services,291.7,M06,
2002-07,CUUR0000SAM2,医疗护理服务,Medical care services,293.8,M07,
2002-08,CUUR0000SAM2,医疗护理服务,Medical care services,294.7,M08,
2002-09,CUUR0000SAM2,医疗护理服务,Medical care services,295.2,M09,
2002-10,CUUR0000SAM2,医疗护理服务,Medical care services,297.1,M10,
2002-11,CUUR0000SAM2,医疗护理服务,Medical care services,298.5,M11,
2002-12,CUUR0000SAM2,医疗护理服务,Medical care services,299.4,M12,
2003-01,CUUR0000SAM2,医疗护理服务,Medical care services,300.8,M01,
2003-02,CUUR0000SAM2,医疗护理服务,Medical care services,302.3,M02,
2003-03,CUUR0000SAM2,医疗护理服务,Medical care services,302.6,M03,
2003-04,CUUR0000SAM2,医疗护理服务,Medical care services,303.1,M04,
2003-05,CUUR0000SAM2,医疗护理服务,Medical care services,304.2,M05,
2003-06,CUUR0000SAM2,医疗护理服务,Medical care services,305.2,M06,
2003-07,CUUR0000SAM2,医疗护理服务,Medical care services,306.4,M07,
2003-08,CUUR0000SAM2,医疗护理服务,Medical care services,307.2,M08,
2003-09,CUUR0000SAM2,医疗护理服务,Medical care services,308.2,M09,
2003-10,CUUR0000SAM2,医疗护理服务,Medical care services,309.1,M10,
2003-11,CUUR0000SAM2,医疗护理服务,Medical care services,310.6,M11,
2003-12,CUUR0000SAM2,医疗护理服务,Medical care services,311.9,M12,
2004-01,CUUR0000SAM2,医疗护理服务,Medical care services,313.8,M01,
2004-02,CUUR0000SAM2,医疗护理服务,Medical care services,316.6,M02,
2004-03,CUUR0000SAM2,医疗护理服务,Medical care services,318.4,M03,
2004-04,CUUR0000SAM2,医疗护理服务,Medical care services,319.2,M04,
2004-05,CUUR0000SAM2,医疗护理服务,Medical care services,319.8,M05,
2004-06,CUUR0000SAM2,医疗护理服务,Medical care services,321.0,M06,
2004-07,CUUR0000SAM2,医疗护理服务,Medical care services,322.3,M07,
2004-08,CUUR0000SAM2,医疗护理服务,Medical care services,323.1,M08,
2004-09,CUUR0000SAM2,医疗护理服务,Medical care services,323.7,M09,
2004-10,CUUR0000SAM2,医疗护理服务,Medical care services,324.8,M10,
2004-11,CUUR0000SAM2,医疗护理服务,Medical care services,326.0,M11,
2004-12,CUUR0000SAM2,医疗护理服务,Medical care services,327.3,M12,
2005-01,CUUR0000SAM2,医疗护理服务,Medical care services,329.5,M01,
2005-02,CUUR0000SAM2,医疗护理服务,Medical care services,332.5,M02,
2005-03,CUUR0000SAM2,医疗护理服务,Medical care services,334.3,M03,
2005-04,CUUR0000SAM2,医疗护理服务,Medical care services,335.2,M04,
2005-05,CUUR0000SAM2,医疗护理服务,Medical care services,335.9,M05,
2005-06,CUUR0000SAM2,医疗护理服务,Medical care services,336.3,M06,
2005-07,CUUR0000SAM2,医疗护理服务,Medical care services,337.8,M07,
2005-08,CUUR0000SAM2,医疗护理服务,Medical care services,337.3,M08,
2005-09,CUUR0000SAM2,医疗护理服务,Medical care services,337.9,M09,
2005-10,CUUR0000SAM2,医疗护理服务,Medical care services,339.7,M10,
2005-11,CUUR0000SAM2,医疗护理服务,Medical care services,341.7,M11,
2005-12,CUUR0000SAM2,医疗护理服务,Medical care services,342.0,M12,
2006-01,CUUR0000SAM2,医疗护理服务,Medical care services,342.9,M01,
2006-02,CUUR0000SAM2,医疗护理服务,Medical care services,346.1,M02,
2006-03,CUUR0000SAM2,医疗护理服务,Medical care services,348.0,M03,
2006-04,CUUR0000SAM2,医疗护理服务,Medical care services,348.8,M04,
2006-05,CUUR0000SAM2,医疗护理服务,Medical care services,349.7,M05,
2006-06,CUUR0000SAM2,医疗护理服务,Medical care services,350.3,M06,
2006-07,CUUR0000SAM2,医疗护理服务,Medical care services,351.2,M07,
2006-08,CUUR0000SAM2,医疗护理服务,Medical care services,352.1,M08,
2006-09,CUUR0000SAM2,医疗护理服务,Medical care services,352.7,M09,
2006-10,CUUR0000SAM2,医疗护理服务,Medical care services,354.0,M10,
2006-11,CUUR0000SAM2,医疗护理服务,Medical care services,355.6,M11,
2006-12,CUUR0000SAM2,医疗护理服务,Medical care services,356.0,M12,
2007-01,CUUR0000SAM2,医疗护理服务,Medical care services,359.757,M01,
2007-02,CUUR0000SAM2,医疗护理服务,Medical care services,363.908,M02,
2007-03,CUUR0000SAM2,医疗护理服务,Medical care services,365.164,M03,
2007-04,CUUR0000SAM2,医疗护理服务,Medical care services,366.07,M04,
2007-05,CUUR0000SAM2,医疗护理服务,Medical care services,367.127,M05,
2007-06,CUUR0000SAM2,医疗护理服务,Medical care services,367.758,M06,
2007-07,CUUR0000SAM2,医疗护理服务,Medical care services,370.008,M07,
2007-08,CUUR0000SAM2,医疗护理服务,Medical care services,371.461,M08,
2007-09,CUUR0000SAM2,医疗护理服务,Medical care services,372.432,M09,
2007-10,CUUR0000SAM2,医疗护理服务,Medical care services,374.75,M10,
2007-11,CUUR0000SAM2,医疗护理服务,Medical care services,376.25,M11,
2007-12,CUUR0000SAM2,医疗护理服务,Medical care services,376.94,M12,
2008-01,CUUR0000SAM2,医疗护理服务,Medical care services,380.135,M01,
2008-02,CUUR0000SAM2,医疗护理服务,Medical care services,382.196,M02,
2008-03,CUUR0000SAM2,医疗护理服务,Medical care services,382.872,M03,
2008-04,CUUR0000SAM2,医疗护理服务,Medical care services,383.292,M04,
2008-05,CUUR0000SAM2,医疗护理服务,Medical care services,384.505,M05,
2008-06,CUUR0000SAM2,医疗护理服务,Medical care services,384.685,M06,
2008-07,CUUR0000SAM2,医疗护理服务,Medical care services,385.361,M07,
2008-08,CUUR0000SAM2,医疗护理服务,Medical care services,385.99,M08,
2008-09,CUUR0000SAM2,医疗护理服务,Medical care services,386.579,M09,
2008-10,CUUR0000SAM2,医疗护理服务,Medical care services,387.44,M10,
2008-11,CUUR0000SAM2,医疗护理服务,Medical care services,387.992,M11,
2008-12,CUUR0000SAM2,医疗护理服务,Medical care services,388.267,M12,
2009-01,CUUR0000SAM2,医疗护理服务,Medical care services,391.365,M01,
2009-02,CUUR0000SAM2,医疗护理服务,Medical care services,394.047,M02,
2009-03,CUUR0000SAM2,医疗护理服务,Medical care services,394.837,M03,
2009-04,CUUR0000SAM2,医疗护理服务,Medical care services,395.753,M04,
2009-05,CUUR0000SAM2,医疗护理服务,Medical care services,396.648,M05,
2009-06,CUUR0000SAM2,医疗护理服务,Medical care services,396.75,M06,
2009-07,CUUR0000SAM2,医疗护理服务,Medical care services,397.868,M07,
2009-08,CUUR0000SAM2,医疗护理服务,Medical care services,398.303,M08,
2009-09,CUUR0000SAM2,医疗护理服务,Medical care services,399.16,M09,
2009-10,CUUR0000SAM2,医疗护理服务,Medical care services,400.015,M10,
2009-11,CUUR0000SAM2,医疗护理服务,Medical care services,401.392,M11,
2009-12,CUUR0000SAM2,医疗护理服务,Medical care services,401.452,M12,
2010-01,CUUR0000SAM2,医疗护理服务,Medical care services,404.937,M01,
2010-02,CUUR0000SAM2,医疗护理服务,Medical care services,408.447,M02,
2010-03,CUUR0000SAM2,医疗护理服务,Medical care services,409.687,M03,
2010-04,CUUR0000SAM2,医疗护理服务,Medical care services,410.256,M04,
2010-05,CUUR0000SAM2,医疗护理服务,Medical care services,410.173,M05,
2010-06,CUUR0000SAM2,医疗护理服务,Medical care services,410.802,M06,
2010-07,CUUR0000SAM2,医疗护理服务,Medical care services,410.71,M07,
2010-08,CUUR0000SAM2,医疗护理服务,Medical care services,411.182,M08,
2010-09,CUUR0000SAM2,医疗护理服务,Medical care services,413.807,M09,
2010-10,CUUR0000SAM2,医疗护理服务,Medical care services,414.564,M10,
2010-11,CUUR0000SAM2,医疗护理服务,Medical care services,414.85,M11,
2010-12,CUUR0000SAM2,医疗护理服务,Medical care services,415.079,M12,
2011-01,CUUR0000SAM2,医疗护理服务,Medical care services,417.025,M01,
2011-02,CUUR0000SAM2,医疗护理服务,Medical care services,420.567,M02,
